Date,Open,High,Low,Close,Volume,Market Cap
1507870800,304.07901001,348.596008301,299.657012939,338.75698852,1304359936,32213441853.9
1507957200,338.851989746,347.975006104,334.697998047,339.6279907,516561984,32301459659.3
1508043600,339.528991699,342.717010498,320.427001953,336.5950012,635406976,32018244067.1
1508130000,336.710998535,349.345001221,332.041992188,333.3840026,692884992,31718200756.4
1508216400,333.484008789,333.484008789,311.786987305,317.0820007,509924000,30173609811.9
1508302800,316.944000244,317.235992432,290.635986328,314.3190002,606113984,29917084625
1508389200,314.537994385,316.71398925,305.82800293,308.0880126,349830016,29330304837.3
1508475600,308.04598999,311.437988281,303.493988037,304.0060119,396672992,28947916800.4
1508562000,303.571990967,303.929992676,291.768005371,300.1870117,408014016,28590314193.9
1508648400,300.54901123,305.50201416,292.81399536,295.446014404,327387008,28144794781.6
1508734800,295.0960083,295.74798584,277.575012207,286.950012207,482336000,27341319875.9
1508821200,287.119995117,311.958007812,282.6579895,298.3280029,684281024,28431576038
1508907600,298.437011719,301.848999023,290.717987061,297.9249877,325040000,28399185652
1508994000,298.022003174,301.066009521,295.222991943,296.527008,270272992,28271925665.9
1509080400,296.507995605,299.256011963,294.05899047,297.4230041,257168992,28363439564
1509166800,297.915008545,300.356994629,293.58499145,296.2980041,264424000,28262202960.2
1509253200,296.381011963,313.755004883,296.381011963,305.0880126,551752000,29106827254.2
1509339600,304.782012939,310.496002197,304.35198974,307.751007,331441984,29367079932.6
1509426000,307.37799072,310.54800415,305.878997803,305.878997803,369583008,29194751984.9
1509512400,305.761993408,306.401000977,290.583007812,291.6940002,553864000,27846764493.8
1509598800,290.725006104,293.90701293,281.17199707,287.4289855,904900992,27445442367.9
